fold,fold_count,inst,count,proportion
7,1767,Harpsichord,19,0.010752688172043012
7,1767,Honky-tonkPiano,19,0.010752688172043012
7,1767,Kalimba,20,0.011318619128466328
7,1767,Koto,15,0.008488964346349746
7,1767,Lead1(square),21,0.011884550084889645
7,1767,Lead2(sawtooth),19,0.010752688172043012
7,1767,Lead3(calliope),18,0.010186757215619695
7,1767,Lead4(chiff),24,0.013582342954159592
7,1767,Lead5(charang),25,0.014148273910582909
7,1767,Lead6(voice),26,0.014714204867006225
7,1767,Lead8(bass+lead),14,0.00792303338992643
7,1767,Marimba,23,0.013016411997736278
7,1767,MusicBox,18,0.010186757215619695
7,1767,MutedTrumpet,20,0.011318619128466328
7,1767,Oboe,14,0.00792303338992643
7,1767,Ocarina,16,0.009054895302773062
7,1767,OrchestralHarp,19,0.010752688172043012
7,1767,OverdrivenGuitar,22,0.012450481041312961
7,1767,Pad1(newage),16,0.009054895302773062
7,1767,Pad2(warm),22,0.012450481041312961
7,1767,Pad3(polysynth),17,0.009620826259196379
7,1767,Pad4(choir),16,0.009054895302773062
7,1767,Pad5(bowed),26,0.014714204867006225
7,1767,Pad6(metallic),14,0.00792303338992643
7,1767,Pad7(halo),17,0.009620826259196379
7,1767,Pad8(sweep),24,0.013582342954159592
7,1767,PanFlute,18,0.010186757215619695
7,1767,PercussiveOrgan,24,0.013582342954159592
7,1767,Piccolo,21,0.011884550084889645
7,1767,PizzicatoStrings,18,0.010186757215619695
7,1767,Recorder,13,0.007357102433503113
7,1767,ReedOrgan,18,0.010186757215619695
7,1767,RockOrgan,15,0.008488964346349746
7,1767,Shamisen,23,0.013016411997736278
7,1767,Shanai,16,0.009054895302773062
7,1767,Sitar,18,0.010186757215619695
7,1767,SlapBass1,14,0.00792303338992643
7,1767,SlapBass2,21,0.011884550084889645
7,1767,SopranoSax,22,0.012450481041312961
7,1767,StringEnsemble1,23,0.013016411997736278
7,1767,StringEnsemble2,20,0.011318619128466328
7,1767,SynthBass1,19,0.010752688172043012
7,1767,SynthBass2,13,0.007357102433503113
7,1767,SynthBrass1,23,0.013016411997736278
7,1767,SynthBrass2,13,0.007357102433503113
7,1767,SynthStrings1,20,0.011318619128466328
7,1767,SynthStrings2,20,0.011318619128466328
7,1767,SynthVoice,16,0.009054895302773062
7,1767,TenorSax,19,0.010752688172043012
7,1767,TremoloStrings,21,0.011884550084889645
7,1767,Trombone,23,0.013016411997736278
7,1767,Trumpet,20,0.011318619128466328
7,1767,Tuba,13,0.007357102433503113
7,1767,Vibraphone,19,0.010752688172043012
7,1767,Viola,7,0.003961516694963215
7,1767,Violin,29,0.016411997736276177
7,1767,VoiceOohs,27,0.015280135823429542
7,1767,Xylophone,20,0.011318619128466328
8,1767,AcousticBass,21,0.011884550084889645
8,1767,AcousticGrandPiano,21,0.011884550084889645
8,1767,AcousticGuitar(nylon),32,0.018109790605546124
8,1767,AcousticGuitar(steel),18,0.010186757215619695
8,1767,AltoSax,13,0.007357102433503113
8,1767,Bagpipe,16,0.009054895302773062
8,1767,Banjo,24,0.013582342954159592
8,1767,BaritoneSax,18,0.010186757215619695
8,1767,Bassoon,26,0.014714204867006225
8,1767,BlownBottle,25,0.014148273910582909
8,1767,BrassSection,21,0.011884550084889645
8,1767,BrightAcousticPiano,17,0.009620826259196379
8,1767,Cello,23,0.013016411997736278
8,1767,ChoirAahs,25,0.014148273910582909
8,1767,ChurchOrgan,19,0.010752688172043012
8,1767,Clarinet,21,0.011884550084889645
8,1767,Clavinet,17,0.009620826259196379
8,1767,Contrabass,24,0.013582342954159592
8,1767,DistortionGuitar,20,0.011318619128466328
8,1767,DrawbarOrgan,16,0.009054895302773062
8,1767,Dulcimer,15,0.008488964346349746
8,1767,ElectricBass(finger),21,0.011884550084889645
8,1767,ElectricBass(pick),24,0.013582342954159592
8,1767,ElectricGrandPiano,25,0.014148273910582909
8,1767,ElectricGuitar(clean),16,0.009054895302773062
8,1767,ElectricGuitar(jazz),20,0.011318619128466328
8,1767,ElectricGuitar(muted),17,0.009620826259196379
8,1767,ElectricPiano1,25,0.014148273910582909
8,1767,ElectricPiano2,13,0.007357102433503113
8,1767,EnglishHorn,18,0.010186757215619695
8,1767,Fiddle,16,0.009054895302773062
8,1767,Flute,28,0.01584606677985286
8,1767,FrenchHorn,17,0.009620826259196379
8,1767,FretlessBass,19,0.010752688172043012
8,1767,Harpsichord,10,0.005659309564233164
8,1767,Honky-tonkPiano,16,0.009054895302773062
8,1767,Kalimba,21,0.011884550084889645
8,1767,Koto,18,0.010186757215619695
8,1767,Lead1(square),13,0.007357102433503113
8,1767,Lead2(sawtooth),18,0.010186757215619695
8,1767,Lead3(calliope),9,0.0050933786078098476
8,1767,Lead4(chiff),20,0.011318619128466328
8,1767,Lead5(charang),20,0.011318619128466328
8,1767,Lead6(voice),16,0.009054895302773062
8,1767,Lead8(bass+lead),27,0.015280135823429542
8,1767,Marimba,20,0.011318619128466328
8,1767,MusicBox,13,0.007357102433503113
8,1767,MutedTrumpet,18,0.010186757215619695
8,1767,Oboe,23,0.013016411997736278
8,1767,Ocarina,15,0.008488964346349746
8,1767,OrchestralHarp,17,0.009620826259196379
8,1767,OverdrivenGuitar,23,0.013016411997736278
8,1767,Pad1(newage),12,0.006791171477079796
8,1767,Pad2(warm),19,0.010752688172043012
8,1767,Pad3(polysynth),28,0.01584606677985286
8,1767,Pad4(choir),20,0.011318619128466328
8,1767,Pad5(bowed),10,0.005659309564233164
8,1767,Pad6(metallic),19,0.010752688172043012
8,1767,Pad7(halo),22,0.012450481041312961
8,1767,Pad8(sweep),18,0.010186757215619695
8,1767,PanFlute,12,0.006791171477079796
8,1767,PercussiveOrgan,14,0.00792303338992643
8,1767,Piccolo,14,0.00792303338992643
8,1767,PizzicatoStrings,22,0.012450481041312961
8,1767,Recorder,18,0.010186757215619695
8,1767,ReedOrgan,26,0.014714204867006225
8,1767,RockOrgan,19,0.010752688172043012
8,1767,Shamisen,23,0.013016411997736278
8,1767,Shanai,18,0.010186757215619695
8,1767,Sitar,17,0.009620826259196379
8,1767,SlapBass1,16,0.009054895302773062
8,1767,SlapBass2,19,0.010752688172043012
8,1767,SopranoSax,17,0.009620826259196379
8,1767,StringEnsemble1,22,0.012450481041312961
8,1767,StringEnsemble2,24,0.013582342954159592
8,1767,SynthBass1,28,0.01584606677985286
8,1767,SynthBass2,20,0.011318619128466328
8,1767,SynthBrass1,16,0.009054895302773062
8,1767,SynthBrass2,24,0.013582342954159592
8,1767,SynthStrings1,17,0.009620826259196379
8,1767,SynthStrings2,20,0.011318619128466328
8,1767,SynthVoice,20,0.011318619128466328
8,1767,TenorSax,17,0.009620826259196379
8,1767,TremoloStrings,16,0.009054895302773062
8,1767,Trombone,13,0.007357102433503113
8,1767,Trumpet,19,0.010752688172043012
8,1767,Tuba,23,0.013016411997736278
8,1767,Vibraphone,20,0.011318619128466328
8,1767,Viola,20,0.011318619128466328
8,1767,Violin,15,0.008488964346349746
8,1767,VoiceOohs,22,0.012450481041312961
8,1767,Xylophone,20,0.011318619128466328
9,1766,AcousticBass,11,0.00622876557191393
9,1766,AcousticGrandPiano,26,0.014722536806342017
9,1766,AcousticGuitar(nylon),23,0.013023782559456399
9,1766,AcousticGuitar(steel),28,0.015855039637599096
9,1766,AltoSax,14,0.007927519818799548
9,1766,Bagpipe,8,0.004530011325028313
9,1766,Banjo,19,0.010758776896942244
9,1766,BaritoneSax,18,0.010192525481313703
9,1766,Bassoon,21,0.011891279728199321
9,1766,BlownBottle,18,0.010192525481313703
9,1766,BrassSection,20,0.011325028312570783
9,1766,BrightAcousticPiano,18,0.010192525481313703
9,1766,Cello,16,0.009060022650056626
9,1766,ChoirAahs,15,0.008493771234428087
9,1766,ChurchOrgan,20,0.011325028312570783
9,1766,Clarinet,18,0.010192525481313703
9,1766,Clavinet,27,0.015288788221970556
9,1766,Contrabass,16,0.009060022650056626
9,1766,DistortionGuitar,19,0.010758776896942244
9,1766,DrawbarOrgan,15,0.008493771234428087
9,1766,Dulcimer,20,0.011325028312570783
9,1766,ElectricBass(finger),16,0.009060022650056626
9,1766,ElectricBass(pick),15,0.008493771234428087
9,1766,ElectricGrandPiano,19,0.010758776896942244
9,1766,ElectricGuitar(clean),16,0.009060022650056626
9,1766,ElectricGuitar(jazz),22,0.01245753114382786
9,1766,ElectricGuitar(muted),19,0.010758776896942244
9,1766,ElectricPiano1,18,0.010192525481313703
9,1766,ElectricPiano2,21,0.011891279728199321
9,1766,EnglishHorn,25,0.014156285390713478
9,1766,Fiddle,18,0.010192525481313703
9,1766,Flute,19,0.010758776896942244
9,1766,FrenchHorn,19,0.010758776896942244
9,1766,FretlessBass,22,0.01245753114382786
9,1766,Harpsichord,15,0.008493771234428087
9,1766,Honky-tonkPiano,24,0.013590033975084938
9,1766,Kalimba,20,0.011325028312570783
9,1766,Koto,23,0.013023782559456399
9,1766,Lead1(square),17,0.009626274065685165
9,1766,Lead2(sawtooth),17,0.009626274065685165
9,1766,Lead3(calliope),10,0.005662514156285391
9,1766,Lead4(chiff),21,0.011891279728199321
9,1766,Lead5(charang),18,0.010192525481313703
9,1766,Lead6(voice),26,0.014722536806342017
9,1766,Lead8(bass+lead),17,0.009626274065685165
9,1766,Marimba,21,0.011891279728199321
9,1766,MusicBox,17,0.009626274065685165
9,1766,MutedTrumpet,15,0.008493771234428087
9,1766,Oboe,19,0.010758776896942244
9,1766,Ocarina,20,0.011325028312570783
9,1766,OrchestralHarp,14,0.007927519818799548
9,1766,OverdrivenGuitar,16,0.009060022650056626
9,1766,Pad1(newage),17,0.009626274065685165
9,1766,Pad2(warm),12,0.006795016987542469
9,1766,Pad3(polysynth),19,0.010758776896942244
9,1766,Pad4(choir),17,0.009626274065685165
9,1766,Pad5(bowed),17,0.009626274065685165
9,1766,Pad6(metallic),20,0.011325028312570783
9,1766,Pad7(halo),24,0.013590033975084938
9,1766,Pad8(sweep),21,0.011891279728199321
9,1766,PanFlute,25,0.014156285390713478
9,1766,PercussiveOrgan,20,0.011325028312570783
9,1766,Piccolo,23,0.013023782559456399
9,1766,PizzicatoStrings,14,0.007927519818799548
9,1766,Recorder,28,0.015855039637599096
9,1766,ReedOrgan,20,0.011325028312570783
9,1766,RockOrgan,24,0.013590033975084938
9,1766,Shamisen,26,0.014722536806342017
9,1766,Shanai,20,0.011325028312570783
9,1766,Sitar,23,0.013023782559456399
9,1766,SlapBass1,15,0.008493771234428087
9,1766,SlapBass2,13,0.0073612684031710085
9,1766,SopranoSax,19,0.010758776896942244
9,1766,StringEnsemble1,19,0.010758776896942244
9,1766,StringEnsemble2,23,0.013023782559456399
9,1766,SynthBass1,24,0.013590033975084938
9,1766,SynthBass2,24,0.013590033975084938
9,1766,SynthBrass1,16,0.009060022650056626
9,1766,SynthBrass2,12,0.006795016987542469
9,1766,SynthStrings1,21,0.011891279728199321
9,1766,SynthStrings2,22,0.01245753114382786
9,1766,SynthVoice,17,0.009626274065685165
9,1766,TenorSax,20,0.011325028312570783
9,1766,TremoloStrings,30,0.016987542468856174
9,1766,Trombone,23,0.013023782559456399
9,1766,Trumpet,14,0.007927519818799548
9,1766,Tuba,19,0.010758776896942244
9,1766,Vibraphone,19,0.010758776896942244
9,1766,Viola,18,0.010192525481313703
9,1766,Violin,19,0.010758776896942244
9,1766,VoiceOohs,23,0.013023782559456399
9,1766,Xylophone,17,0.009626274065685165
10,1766,AcousticBass,20,0.011325028312570783
10,1766,AcousticGrandPiano,25,0.014156285390713478
10,1766,AcousticGuitar(nylon),23,0.013023782559456399
10,1766,AcousticGuitar(steel),22,0.01245753114382786
10,1766,AltoSax,19,0.010758776896942244
10,1766,Bagpipe,16,0.009060022650056626
10,1766,Banjo,19,0.010758776896942244
10,1766,BaritoneSax,12,0.006795016987542469
10,1766,Bassoon,18,0.010192525481313703
10,1766,BlownBottle,23,0.013023782559456399
10,1766,BrassSection,17,0.009626274065685165
10,1766,BrightAcousticPiano,13,0.0073612684031710085
10,1766,Cello,15,0.008493771234428087
10,1766,ChoirAahs,17,0.009626274065685165
10,1766,ChurchOrgan,17,0.009626274065685165
10,1766,Clarinet,19,0.010758776896942244
10,1766,Clavinet,21,0.011891279728199321
10,1766,Contrabass,25,0.014156285390713478
10,1766,DistortionGuitar,13,0.0073612684031710085
10,1766,DrawbarOrgan,33,0.01868629671574179
10,1766,Dulcimer,9,0.005096262740656852
10,1766,ElectricBass(finger),19,0.010758776896942244
10,1766,ElectricBass(pick),16,0.009060022650056626
10,1766,ElectricGrandPiano,18,0.010192525481313703
10,1766,ElectricGuitar(clean),18,0.010192525481313703
10,1766,ElectricGuitar(jazz),9,0.005096262740656852
10,1766,ElectricGuitar(muted),22,0.01245753114382786
10,1766,ElectricPiano1,21,0.011891279728199321
10,1766,ElectricPiano2,26,0.014722536806342017
10,1766,EnglishHorn,16,0.009060022650056626
10,1766,Fiddle,12,0.006795016987542469
10,1766,Flute,17,0.009626274065685165
10,1766,FrenchHorn,21,0.011891279728199321
10,1766,FretlessBass,24,0.013590033975084938
10,1766,Harpsichord,18,0.010192525481313703
10,1766,Honky-tonkPiano,16,0.009060022650056626
10,1766,Kalimba,23,0.013023782559456399
10,1766,Koto,19,0.010758776896942244
10,1766,Lead1(square),22,0.01245753114382786
10,1766,Lead2(sawtooth),26,0.014722536806342017
10,1766,Lead3(calliope),12,0.006795016987542469
10,1766,Lead4(chiff),23,0.013023782559456399
10,1766,Lead5(charang),23,0.013023782559456399
10,1766,Lead6(voice),14,0.007927519818799548
10,1766,Lead8(bass+lead),30,0.016987542468856174
10,1766,Marimba,17,0.009626274065685165
10,1766,MusicBox,20,0.011325028312570783
10,1766,MutedTrumpet,17,0.009626274065685165
10,1766,Oboe,21,0.011891279728199321
10,1766,Ocarina,20,0.011325028312570783
10,1766,OrchestralHarp,18,0.010192525481313703
10,1766,OverdrivenGuitar,21,0.011891279728199321
10,1766,Pad1(newage),18,0.010192525481313703
10,1766,Pad2(warm),15,0.008493771234428087
10,1766,Pad3(polysynth),24,0.013590033975084938
10,1766,Pad4(choir),16,0.009060022650056626
10,1766,Pad5(bowed),11,0.00622876557191393
10,1766,Pad6(metallic),19,0.010758776896942244
10,1766,Pad7(halo),23,0.013023782559456399
10,1766,Pad8(sweep),20,0.011325028312570783
10,1766,PanFlute,20,0.011325028312570783
10,1766,PercussiveOrgan,21,0.011891279728199321
10,1766,Piccolo,16,0.009060022650056626
10,1766,PizzicatoStrings,25,0.014156285390713478
10,1766,Recorder,24,0.013590033975084938
10,1766,ReedOrgan,17,0.009626274065685165
10,1766,RockOrgan,17,0.009626274065685165
10,1766,Shamisen,18,0.010192525481313703
10,1766,Shanai,24,0.013590033975084938
10,1766,Sitar,17,0.009626274065685165
10,1766,SlapBass1,15,0.008493771234428087
10,1766,SlapBass2,25,0.014156285390713478
10,1766,SopranoSax,25,0.014156285390713478
10,1766,StringEnsemble1,21,0.011891279728199321
10,1766,StringEnsemble2,16,0.009060022650056626
10,1766,SynthBass1,14,0.007927519818799548
10,1766,SynthBass2,19,0.010758776896942244
10,1766,SynthBrass1,16,0.009060022650056626
10,1766,SynthBrass2,19,0.010758776896942244
10,1766,SynthStrings1,23,0.013023782559456399
10,1766,SynthStrings2,10,0.005662514156285391
10,1766,SynthVoice,16,0.009060022650056626
10,1766,TenorSax,24,0.013590033975084938
10,1766,TremoloStrings,28,0.015855039637599096
10,1766,Trombone,19,0.010758776896942244
10,1766,Trumpet,18,0.010192525481313703
10,1766,Tuba,25,0.014156285390713478
10,1766,Vibraphone,24,0.013590033975084938
10,1766,Viola,19,0.010758776896942244
10,1766,Violin,13,0.0073612684031710085
10,1766,VoiceOohs,20,0.011325028312570783
10,1766,Xylophone,17,0.009626274065685165
11,1766,AcousticBass,21,0.011891279728199321
11,1766,AcousticGrandPiano,23,0.013023782559456399
11,1766,AcousticGuitar(nylon),18,0.010192525481313703
11,1766,AcousticGuitar(steel),21,0.011891279728199321
11,1766,AltoSax,14,0.007927519818799548
11,1766,Bagpipe,19,0.010758776896942244
11,1766,Banjo,25,0.014156285390713478
11,1766,BaritoneSax,27,0.015288788221970556
11,1766,Bassoon,20,0.011325028312570783
11,1766,BlownBottle,12,0.006795016987542469
11,1766,BrassSection,22,0.01245753114382786
11,1766,BrightAcousticPiano,23,0.013023782559456399
11,1766,Cello,14,0.007927519818799548
11,1766,ChoirAahs,25,0.014156285390713478
11,1766,ChurchOrgan,21,0.011891279728199321
11,1766,Clarinet,19,0.010758776896942244
11,1766,Clavinet,20,0.011325028312570783
11,1766,Contrabass,23,0.013023782559456399
11,1766,DistortionGuitar,21,0.011891279728199321
11,1766,DrawbarOrgan,12,0.006795016987542469
11,1766,Dulcimer,15,0.008493771234428087
11,1766,ElectricBass(finger),19,0.010758776896942244
11,1766,ElectricBass(pick),20,0.011325028312570783
11,1766,ElectricGrandPiano,23,0.013023782559456399
11,1766,ElectricGuitar(clean),27,0.015288788221970556
11,1766,ElectricGuitar(jazz),22,0.01245753114382786
11,1766,ElectricGuitar(muted),21,0.011891279728199321
11,1766,ElectricPiano1,16,0.009060022650056626
11,1766,ElectricPiano2,14,0.007927519818799548
11,1766,EnglishHorn,16,0.009060022650056626
11,1766,Fiddle,21,0.011891279728199321
11,1766,Flute,18,0.010192525481313703
11,1766,FrenchHorn,19,0.010758776896942244
11,1766,FretlessBass,16,0.009060022650056626
11,1766,Harpsichord,17,0.009626274065685165
11,1766,Honky-tonkPiano,13,0.0073612684031710085
11,1766,Kalimba,20,0.011325028312570783
11,1766,Koto,26,0.014722536806342017
11,1766,Lead1(square),16,0.009060022650056626
11,1766,Lead2(sawtooth),22,0.01245753114382786
11,1766,Lead3(calliope),17,0.009626274065685165
11,1766,Lead4(chiff),26,0.014722536806342017
11,1766,Lead5(charang),17,0.009626274065685165
11,1766,Lead6(voice),12,0.006795016987542469
11,1766,Lead8(bass+lead),21,0.011891279728199321
11,1766,Marimba,17,0.009626274065685165
11,1766,MusicBox,23,0.013023782559456399
11,1766,MutedTrumpet,21,0.011891279728199321
11,1766,Oboe,21,0.011891279728199321
11,1766,Ocarina,15,0.008493771234428087
11,1766,OrchestralHarp,16,0.009060022650056626
11,1766,OverdrivenGuitar,17,0.009626274065685165
11,1766,Pad1(newage),18,0.010192525481313703
11,1766,Pad2(warm),12,0.006795016987542469
11,1766,Pad3(polysynth),17,0.009626274065685165
11,1766,Pad4(choir),19,0.010758776896942244
11,1766,Pad5(bowed),18,0.010192525481313703
11,1766,Pad6(metallic),29,0.016421291053227635
11,1766,Pad7(halo),25,0.014156285390713478
11,1766,Pad8(sweep),19,0.010758776896942244
11,1766,PanFlute,17,0.009626274065685165
11,1766,PercussiveOrgan,13,0.0073612684031710085
11,1766,Piccolo,21,0.011891279728199321
11,1766,PizzicatoStrings,10,0.005662514156285391
11,1766,Recorder,25,0.014156285390713478
11,1766,ReedOrgan,14,0.007927519818799548
11,1766,RockOrgan,23,0.013023782559456399
11,1766,Shamisen,25,0.014156285390713478
11,1766,Shanai,19,0.010758776896942244
11,1766,Sitar,19,0.010758776896942244
11,1766,SlapBass1,20,0.011325028312570783
11,1766,SlapBass2,27,0.015288788221970556
11,1766,SopranoSax,14,0.007927519818799548
11,1766,StringEnsemble1,15,0.008493771234428087
11,1766,StringEnsemble2,20,0.011325028312570783
11,1766,SynthBass1,23,0.013023782559456399
11,1766,SynthBass2,26,0.014722536806342017
11,1766,SynthBrass1,24,0.013590033975084938
11,1766,SynthBrass2,27,0.015288788221970556
11,1766,SynthStrings1,14,0.007927519818799548
11,1766,SynthStrings2,16,0.009060022650056626
11,1766,SynthVoice,20,0.011325028312570783
11,1766,TenorSax,13,0.0073612684031710085
11,1766,TremoloStrings,20,0.011325028312570783
11,1766,Trombone,14,0.007927519818799548
11,1766,Trumpet,16,0.009060022650056626
11,1766,Tuba,23,0.013023782559456399
11,1766,Vibraphone,20,0.011325028312570783
11,1766,Viola,20,0.011325028312570783
11,1766,Violin,21,0.011891279728199321
11,1766,VoiceOohs,13,0.0073612684031710085
11,1766,Xylophone,13,0.0073612684031710085
12,1766,AcousticBass,20,0.011325028312570783
12,1766,AcousticGrandPiano,24,0.013590033975084938
12,1766,AcousticGuitar(nylon),18,0.010192525481313703
12,1766,AcousticGuitar(steel),23,0.013023782559456399
12,1766,AltoSax,19,0.010758776896942244
12,1766,Bagpipe,21,0.011891279728199321
12,1766,Banjo,24,0.013590033975084938
12,1766,BaritoneSax,17,0.009626274065685165
12,1766,Bassoon,13,0.0073612684031710085
12,1766,BlownBottle,24,0.013590033975084938
12,1766,BrassSection,20,0.011325028312570783
12,1766,BrightAcousticPiano,18,0.010192525481313703
12,1766,Cello,16,0.009060022650056626
12,1766,ChoirAahs,24,0.013590033975084938
12,1766,ChurchOrgan,13,0.0073612684031710085
12,1766,Clarinet,21,0.011891279728199321
12,1766,Clavinet,20,0.011325028312570783
12,1766,Contrabass,28,0.015855039637599096
12,1766,DistortionGuitar,17,0.009626274065685165
12,1766,DrawbarOrgan,16,0.009060022650056626
12,1766,Dulcimer,23,0.013023782559456399
12,1766,ElectricBass(finger),21,0.011891279728199321
12,1766,ElectricBass(pick),19,0.010758776896942244
12,1766,ElectricGrandPiano,15,0.008493771234428087
12,1766,ElectricGuitar(clean),17,0.009626274065685165
12,1766,ElectricGuitar(jazz),18,0.010192525481313703
12,1766,ElectricGuitar(muted),17,0.009626274065685165
12,1766,ElectricPiano1,26,0.014722536806342017
12,1766,ElectricPiano2,22,0.01245753114382786
12,1766,EnglishHorn,21,0.011891279728199321
12,1766,Fiddle,18,0.010192525481313703
12,1766,Flute,20,0.011325028312570783
12,1766,FrenchHorn,16,0.009060022650056626
12,1766,FretlessBass,10,0.005662514156285391
12,1766,Harpsichord,23,0.013023782559456399
12,1766,Honky-tonkPiano,18,0.010192525481313703
12,1766,Kalimba,20,0.011325028312570783
12,1766,Koto,18,0.010192525481313703
12,1766,Lead1(square),19,0.010758776896942244
12,1766,Lead2(sawtooth),22,0.01245753114382786
12,1766,Lead3(calliope),16,0.009060022650056626
12,1766,Lead4(chiff),22,0.01245753114382786
12,1766,Lead5(charang),18,0.010192525481313703
12,1766,Lead6(voice),16,0.009060022650056626
12,1766,Lead8(bass+lead),20,0.011325028312570783
12,1766,Marimba,23,0.013023782559456399
12,1766,MusicBox,24,0.013590033975084938
12,1766,MutedTrumpet,15,0.008493771234428087
12,1766,Oboe,17,0.009626274065685165
12,1766,Ocarina,17,0.009626274065685165
12,1766,OrchestralHarp,23,0.013023782559456399
12,1766,OverdrivenGuitar,25,0.014156285390713478
12,1766,Pad1(newage),20,0.011325028312570783
12,1766,Pad2(warm),17,0.009626274065685165
12,1766,Pad3(polysynth),14,0.007927519818799548
12,1766,Pad4(choir),20,0.011325028312570783
12,1766,Pad5(bowed),5,0.0028312570781426957
12,1766,Pad6(metallic),18,0.010192525481313703
12,1766,Pad7(halo),11,0.00622876557191393
12,1766,Pad8(sweep),17,0.009626274065685165
12,1766,PanFlute,12,0.006795016987542469
12,1766,PercussiveOrgan,15,0.008493771234428087
12,1766,Piccolo,15,0.008493771234428087
12,1766,PizzicatoStrings,22,0.01245753114382786
12,1766,Recorder,17,0.009626274065685165
12,1766,ReedOrgan,17,0.009626274065685165
12,1766,RockOrgan,20,0.011325028312570783
12,1766,Shamisen,18,0.010192525481313703
12,1766,Shanai,30,0.016987542468856174
12,1766,Sitar,21,0.011891279728199321
12,1766,SlapBass1,31,0.017553793884484713
12,1766,SlapBass2,23,0.013023782559456399
12,1766,SopranoSax,18,0.010192525481313703
12,1766,StringEnsemble1,15,0.008493771234428087
12,1766,StringEnsemble2,17,0.009626274065685165
12,1766,SynthBass1,10,0.005662514156285391
12,1766,SynthBass2,26,0.014722536806342017
12,1766,SynthBrass1,20,0.011325028312570783
12,1766,SynthBrass2,21,0.011891279728199321
12,1766,SynthStrings1,21,0.011891279728199321
12,1766,SynthStrings2,26,0.014722536806342017
12,1766,SynthVoice,15,0.008493771234428087
12,1766,TenorSax,17,0.009626274065685165
12,1766,TremoloStrings,20,0.011325028312570783
12,1766,Trombone,26,0.014722536806342017
12,1766,Trumpet,19,0.010758776896942244
12,1766,Tuba,21,0.011891279728199321
12,1766,Vibraphone,21,0.011891279728199321
12,1766,Viola,16,0.009060022650056626
12,1766,Violin,16,0.009060022650056626
12,1766,VoiceOohs,26,0.014722536806342017
12,1766,Xylophone,17,0.009626274065685165
13,1766,AcousticBass,19,0.010758776896942244
13,1766,AcousticGrandPiano,21,0.011891279728199321
13,1766,AcousticGuitar(nylon),25,0.014156285390713478
13,1766,AcousticGuitar(steel),21,0.011891279728199321
13,1766,AltoSax,13,0.0073612684031710085
13,1766,Bagpipe,22,0.01245753114382786
13,1766,Banjo,17,0.009626274065685165
13,1766,BaritoneSax,25,0.014156285390713478
13,1766,Bassoon,15,0.008493771234428087
13,1766,BlownBottle,25,0.014156285390713478
13,1766,BrassSection,17,0.009626274065685165
13,1766,BrightAcousticPiano,21,0.011891279728199321
13,1766,Cello,22,0.01245753114382786
13,1766,ChoirAahs,9,0.005096262740656852
13,1766,ChurchOrgan,17,0.009626274065685165
13,1766,Clarinet,21,0.011891279728199321
13,1766,Clavinet,15,0.008493771234428087
13,1766,Contrabass,18,0.010192525481313703
13,1766,DistortionGuitar,19,0.010758776896942244
13,1766,DrawbarOrgan,14,0.007927519818799548
13,1766,Dulcimer,25,0.014156285390713478
13,1766,ElectricBass(finger),27,0.015288788221970556
13,1766,ElectricBass(pick),22,0.01245753114382786
13,1766,ElectricGrandPiano,10,0.005662514156285391
13,1766,ElectricGuitar(clean),21,0.011891279728199321
13,1766,ElectricGuitar(jazz),19,0.010758776896942244
13,1766,ElectricGuitar(muted),18,0.010192525481313703
13,1766,ElectricPiano1,19,0.010758776896942244
13,1766,ElectricPiano2,14,0.007927519818799548
13,1766,EnglishHorn,17,0.009626274065685165
13,1766,Fiddle,24,0.013590033975084938
13,1766,Flute,12,0.006795016987542469
13,1766,FrenchHorn,16,0.009060022650056626
13,1766,FretlessBass,17,0.009626274065685165
13,1766,Harpsichord,14,0.007927519818799548
13,1766,Honky-tonkPiano,14,0.007927519818799548
13,1766,Kalimba,22,0.01245753114382786
13,1766,Koto,20,0.011325028312570783
13,1766,Lead1(square),25,0.014156285390713478
13,1766,Lead2(sawtooth),20,0.011325028312570783
13,1766,Lead3(calliope),22,0.01245753114382786
13,1766,Lead4(chiff),22,0.01245753114382786
13,1766,Lead5(charang),14,0.007927519818799548
13,1766,Lead6(voice),19,0.010758776896942244
13,1766,Lead8(bass+lead),19,0.010758776896942244
13,1766,Marimba,23,0.013023782559456399
13,1766,MusicBox,21,0.011891279728199321
13,1766,MutedTrumpet,20,0.011325028312570783
13,1766,Oboe,21,0.011891279728199321
13,1766,Ocarina,23,0.013023782559456399
13,1766,OrchestralHarp,22,0.01245753114382786
13,1766,OverdrivenGuitar,22,0.01245753114382786
13,1766,Pad1(newage),22,0.01245753114382786
13,1766,Pad2(warm),20,0.011325028312570783
13,1766,Pad3(polysynth),21,0.011891279728199321
13,1766,Pad4(choir),17,0.009626274065685165
13,1766,Pad5(bowed),23,0.013023782559456399
13,1766,Pad6(metallic),17,0.009626274065685165
13,1766,Pad7(halo),22,0.01245753114382786
13,1766,Pad8(sweep),19,0.010758776896942244
13,1766,PanFlute,18,0.010192525481313703
13,1766,PercussiveOrgan,17,0.009626274065685165
13,1766,Piccolo,26,0.014722536806342017
13,1766,PizzicatoStrings,18,0.010192525481313703
13,1766,Recorder,18,0.010192525481313703
13,1766,ReedOrgan,15,0.008493771234428087
13,1766,RockOrgan,17,0.009626274065685165
13,1766,Shamisen,16,0.009060022650056626
13,1766,Shanai,17,0.009626274065685165
13,1766,Sitar,14,0.007927519818799548
